,B1_x_mean,B1_x_std,B1_x_skew,B1_x_kurtosis,B1_x_entropy,B1_x_rms,B1_x_max,B1_x_p2p,B1_x_crest,B1_x_clearence,B1_x_shape,B1_x_impulse,B1_y_mean,B1_y_std,B1_y_skew,B1_y_kurtosis,B1_y_entropy,B1_y_rms,B1_y_max,B1_y_p2p,B1_y_crest,B1_y_clearence,B1_y_shape,B1_y_impulse,B2_x_mean,B2_x_std,B2_x_skew,B2_x_kurtosis,B2_x_entropy,B2_x_rms,B2_x_max,B2_x_p2p,B2_x_crest,B2_x_clearence,B2_x_shape,B2_x_impulse,B2_y_mean,B2_y_std,B2_y_skew,B2_y_kurtosis,B2_y_entropy,B2_y_rms,B2_y_max,B2_y_p2p,B2_y_crest,B2_y_clearence,B2_y_shape,B2_y_impulse,B3_x_mean,B3_x_std,B3_x_skew,B3_x_kurtosis,B3_x_entropy,B3_x_rms,B3_x_max,B3_x_p2p,B3_x_crest,B3_x_clearence,B3_x_shape,B3_x_impulse,B3_y_mean,B3_y_std,B3_y_skew,B3_y_kurtosis,B3_y_entropy,B3_y_rms,B3_y_max,B3_y_p2p,B3_y_crest,B3_y_clearence,B3_y_shape,B3_y_impulse,B4_x_mean,B4_x_std,B4_x_skew,B4_x_kurtosis,B4_x_entropy,B4_x_rms,B4_x_max,B4_x_p2p,B4_x_crest,B4_x_clearence,B4_x_shape,B4_x_impulse,B4_y_mean,B4_y_std,B4_y_skew,B4_y_kurtosis,B4_y_entropy,B4_y_rms,B4_y_max,B4_y_p2p,B4_y_crest,B4_y_clearence,B4_y_shape,B4_y_impulse
10/22/2003 13:54,0.105265394,0.083690851,-0.001390091,0.94490118,4.933338731,0.126291803,0.591,0.972,4.679638629,0.09178039,1.199746645,5.614380743,0.1021691,0.072162687,0.114996142,1.123358059,4.782915693,0.119504894,0.557,0.906,4.660896975,0.090928523,1.169677468,5.451746171,0.108612481,0.091544814,-0.051814126,0.090525609,5.030345434,0.131942172,0.544,0.908,4.123018384,0.093518036,1.214797512,5.008632476,0.102622784,0.076815977,-0.026254875,0.411053043,4.855177193,0.121849949,0.652,0.889,5.350843445,0.090162351,1.187357658,6.353364941,0.108320963,0.092777948,0.054067148,0.366564368,5.011643545,0.131094453,0.596,1.05,4.546340327,0.093873495,1.210240842,5.502166744,0.109555838,0.095221252,-0.052043036,0.666412318,5.065666259,0.133374501,0.608,0.94,4.558592495,0.094621927,1.217411176,5.549681449,0.093461351,0.060270701,-0.003534747,0.880568905,4.606956124,0.107778995,0.381,0.628,3.535011635,0.084215996,1.153193206,4.076551402,0.098123883,0.066143884,-0.047832344,1.544912123,4.69044649,0.1140372,0.569,0.901,4.989599866,0.088080468,1.162175782,5.798792125
10/22/2003 13:59,0.106096489,0.085514523,-0.101581453,1.072772792,4.951879747,0.127753341,0.635,0.965,4.970515812,0.092527111,1.204124112,5.985117938,0.102651985,0.07349943,0.041259015,0.958865579,4.804088038,0.120731822,0.522,0.842,4.323632269,0.09101807,1.176127492,5.085142778,0.107702427,0.091718377,-0.091253549,0.209187939,5.032273661,0.131382876,0.645,0.984,4.90931559,0.092544333,1.219869222,5.988722991,0.10282128,0.077586452,-0.063953867,0.332089048,4.86485751,0.122609634,0.542,0.791,4.420533527,0.089932435,1.192453878,5.271282348,0.108190439,0.09277683,0.030282923,0.40372709,5.04381738,0.131073344,0.522,0.866,3.982503122,0.093621387,1.211505793,4.824825603,0.109907173,0.096938668,0.005746444,0.583762073,5.000765298,0.134059283,0.713,1.148,5.318542559,0.094634218,1.219750074,6.487292678,0.133939401,0.061744416,-0.042898472,1.172233673,4.629665033,0.146409022,0.452,0.811,3.087241443,0.126259142,1.093098972,3.374660447,0.099219737,0.067616051,-0.052894312,1.457078517,4.71102179,0.115471626,0.488,0.769,4.226146429,0.089052081,1.163796934,4.918376256
10/22/2003 14:04,0.104517017,0.083952212,0.008455625,0.711011672,4.93957833,0.125588097,0.51,0.908,4.060894398,0.090938532,1.201604296,4.879588153,0.100976464,0.072764165,0.101636109,1.290161843,4.791172053,0.118741705,0.491,0.96,4.13502567,0.089531679,1.175934481,4.862519265,0.107673373,0.091442381,-0.068981788,0.067342214,5.030842182,0.131149015,0.505,0.793,3.850581713,0.092641391,1.218026444,4.690110352,0.102292544,0.07837588,-0.062243127,0.110392309,4.877343827,0.122411462,0.432,0.659,3.529081281,0.08915387,1.196680207,4.223181719,0.108524879,0.094214319,0.036735397,0.304326394,5.059818119,0.131700416,0.498,0.928,3.781309237,0.093732509,1.213550452,4.588809533,0.10941003,0.097202514,-0.01799091,0.589795535,5.086754113,0.133612214,0.605,0.983,4.52802915,0.094287048,1.221206267,5.529657575,0.229178622,0.061758225,-0.06448539,1.359459467,4.626708232,0.23725827,0.662,0.838,2.790208328,0.224665433,1.035254805,2.888576579,0.097831584,0.066643258,0.033861605,1.343889227,4.698494109,0.113673304,0.452,0.723,3.9763074,0.087735772,1.161928489,4.620184847
10/22/2003 14:09,0.104881049,0.082736282,-0.064645917,1.023186527,4.920270277,0.125815548,0.623,0.984,4.951693243,0.091494397,1.199602307,5.940062639,0.100800772,0.071682273,0.131876327,1.624521267,4.678966796,0.118278223,0.596,1.143,5.038966474,0.089473366,1.173386088,5.912653157,0.108449924,0.091217561,-0.055501365,0.144901084,5.028203552,0.131889214,0.527,0.883,3.995777838,0.093304393,1.216130073,4.859385595,0.102369696,0.077074801,-0.061381269,0.409325098,4.857399963,0.121972356,0.522,0.813,4.27965826,0.089590262,1.191488896,5.099165295,0.108344402,0.093022886,0.045099056,0.309596553,5.043948873,0.131176223,0.505,0.976,3.849783063,0.093743802,1.210733741,4.661062248,0.1094781,0.09663808,-0.000809558,0.612644433,5.080382346,0.133500032,0.591,0.979,4.426965223,0.094385375,1.219422266,5.398339966,0.08900586,0.060643106,0.018577666,1.344324548,4.60738205,0.103742795,0.444,0.759,4.279815279,0.079560254,1.165572644,4.988435612,0.102382294,0.066183643,0.005650906,1.545966846,4.691234657,0.117911976,0.479,0.745,4.062352424,0.092493287,1.151683274,4.67854334
10/22/2003 14:14,0.105812247,0.083428619,0.014531753,0.82883203,4.930597537,0.126745859,0.562,0.955,4.434069927,0.092354377,1.197837326,5.311294463,0.101576884,0.071644292,0.111248695,1.521452542,4.719577042,0.11911214,0.591,1.074,4.96171089,0.090267483,1.172630379,5.818252922,0.107668978,0.090485985,-0.06731375,0.054968317,5.020458139,0.130914174,0.535,0.821,4.086646861,0.092731304,1.215895023,4.968933578,0.102092094,0.076889881,-0.016362827,0.098634168,4.858190584,0.12159087,0.479,0.733,3.939440506,0.089307524,1.190992027,4.691842234,0.108560867,0.09316806,0.002319992,0.400263119,5.047413044,0.13169818,0.566,0.92,4.297705551,0.093980391,1.213127562,5.213665057,0.109540993,0.096821285,-0.029705511,0.717109072,5.080628428,0.13391926,0.598,0.986,4.465377113,0.094302307,1.222549261,5.45914349,0.096186044,0.059884794,-0.037310992,0.838710397,4.602514344,0.11047117,0.391,0.669,3.539384969,0.08692326,1.14851558,4.065038781,0.098183847,0.065784638,-0.05167909,1.473415894,4.685987144,0.11393333,0.522,0.788,4.581626813,0.088230339,1.160408089,5.316556813
10/22/2003 14:19,0.105358318,0.082279924,-0.016705674,0.95116611,4.915674179,0.125891233,0.527,0.822,4.186153287,0.092197097,1.194886511,5.001978094,0.101422237,0.07174023,0.157827303,1.850963266,4.727838076,0.118777474,0.613,1.087,5.160911225,0.090258373,1.171118655,6.04403941,0.109257337,0.091371498,-0.067327785,0.223694716,5.028417876,0.132467059,0.664,0.979,5.012566938,0.094396514,1.212431703,6.077395071,0.103373749,0.07785803,-0.026526036,0.143570301,4.870140283,0.123173175,0.435,0.694,3.531613119,0.09042484,1.191532438,4.208031588,0.109022657,0.094035709,0.017449347,0.380300932,5.056802967,0.132416717,0.513,0.909,3.8741332,0.094066809,1.214579798,4.705443918,0.110070755,0.096590986,0.038839186,0.635597808,5.078532995,0.133814657,0.562,0.97,4.199838893,0.095083103,1.215714894,5.105806696,0.098183896,0.060171336,-0.036633017,0.971852649,4.604938,0.112376879,0.415,0.664,3.692930453,0.089051946,1.144555108,4.226762414,0.097869037,0.066451886,0.021461867,1.543547801,4.695262677,0.113824744,0.537,0.952,4.717779111,0.087699607,1.163031211,5.486924351
10/22/2003 14:24,0.106013721,0.08493094,-0.111974431,1.252231626,4.835324415,0.127706728,0.745,1.162,5.833678547,0.09237762,1.204624519,7.027392213,0.101924166,0.073229315,0.119705029,1.048843165,4.799618908,0.119693095,0.483,0.825,4.035320501,0.090380847,1.174334796,4.738817279,0.108423751,0.090718297,-0.073201314,0.147753117,5.022836584,0.131534664,0.632,0.92,4.804817091,0.093584088,1.213153596,5.828981134,0.10215699,0.075915155,-0.071369033,0.262654754,4.844217911,0.121616664,0.527,0.749,4.333287746,0.089397911,1.190487934,5.158726775,0.10853445,0.093329033,0.047650883,0.498466947,5.018920342,0.131534014,0.583,1.083,4.432313613,0.093871302,1.211910263,5.371566359,0.110363104,0.096176715,-0.009039864,0.508533592,5.065079573,0.134217038,0.62,1.011,4.619383705,0.095281919,1.216140485,5.617819537,0.095322428,0.060041612,0.000358466,1.088087134,4.601585171,0.109485506,0.469,0.713,4.283672049,0.086248271,1.148580749,4.92014325,0.097672689,0.065130228,-0.007714493,1.242391582,4.679325993,0.11321931,0.479,0.728,4.230727084,0.087750126,1.159170601,4.904134456
10/22/2003 14:29,0.106004053,0.083122879,-0.116088949,0.795120229,4.928773533,0.127378712,0.574,0.874,4.506247497,0.092350284,1.201640013,5.4148873,0.10260252,0.072935299,0.1990376,2.002375367,4.781082594,0.120200241,0.762,1.226,6.339421573,0.091255454,1.171513539,7.426718199,0.10742253,0.090792705,-0.088170641,-0.029354717,5.024275175,0.130884687,0.522,0.778,3.988243481,0.092346654,1.218410017,4.859315807,0.102144929,0.076113319,-0.069124087,0.136755098,4.847317019,0.121605933,0.483,0.754,3.971845697,0.089491607,1.190523444,4.728575417,0.108478344,0.092086276,0.032279609,0.32021088,5.036167974,0.131068247,0.505,0.8,3.852954547,0.093999082,1.208243443,4.655307068,0.110118707,0.096203235,-0.007249264,0.533460801,5.043548713,0.134072578,0.627,1.049,4.67657152,0.095054754,1.217527718,5.693855452,0.097226964,0.06120905,-0.0253807,0.864241349,4.624388445,0.111789591,0.386,0.696,3.452915406,0.087840283,1.14977971,3.970092074,0.100384296,0.066174376,0.09146612,1.332656057,4.693436155,0.115846542,0.515,0.849,4.445536247,0.090473945,1.154030522,5.130284516
10/22/2003 14:34,0.105233947,0.081515164,-0.088625824,0.949948158,4.907485186,0.1257975,0.605,0.883,4.809316548,0.092067367,1.195407983,5.749095396,0.101188339,0.071548213,0.186844355,2.022885605,4.567289939,0.118501243,0.532,1.064,4.489404375,0.090084301,1.171095841,5.257522792,0.108559061,0.090589772,-0.113376924,0.296928075,5.019114028,0.131884935,0.657,0.918,4.981615226,0.093649206,1.214868057,6.052005212,0.102727916,0.076921487,-0.071928921,0.339404833,4.85757017,0.122378997,0.547,0.789,4.469721233,0.089888567,1.191292503,5.324745397,0.108335759,0.092784436,0.057257835,0.338875619,5.043238715,0.131235004,0.544,0.932,4.145235528,0.093635809,1.211372915,5.021426047,0.109565897,0.095719974,-0.009304748,0.586675044,5.061349055,0.133468416,0.603,1.035,4.517922804,0.094396584,1.21815656,5.503537303,0.097191367,0.061309171,0.008846586,1.863865166,4.594684764,0.111676026,0.52,1.018,4.656326156,0.0879747,1.149032363,5.350269446,0.099595146,0.067780006,0.053427074,2.214669783,4.672875743,0.115654891,0.625,1.057,5.404008369,0.089478376,1.161250277,6.275406218
10/22/2003 14:39,0.105421261,0.082899654,-0.050041349,0.93623757,4.923460693,0.126451372,0.542,0.928,4.286232652,0.091980226,1.199486433,5.141277916,0.101301138,0.071875204,0.081760992,1.182799952,4.779961354,0.118774354,0.493,0.852,4.150727695,0.090077441,1.172487857,4.866677818,0.108456761,0.091394461,-0.03919223,0.066823687,5.029083106,0.131657791,0.542,0.847,4.116733219,0.093404617,1.213919629,4.997383262,0.102380878,0.076263341,-0.026705684,0.176409341,4.850126346,0.121606065,0.476,0.686,3.914278464,0.089681743,1.18778103,4.649305705,0.108008887,0.092408824,0.039879033,0.401797863,5.022122383,0.131126573,0.586,1.021,4.468964504,0.093220257,1.214035034,5.425479472,0.10952151,0.095680258,-0.013038418,0.564453992,5.071228783,0.133393075,0.657,1.006,4.92529315,0.094533199,1.217962348,5.99882161,0.096996728,0.060587485,-0.057638944,1.405776995,4.608521109,0.11142168,0.581,0.93,5.214425079,0.087781878,1.148715853,5.98989275,0.09948894,0.066028489,0.048467364,2.078419624,4.682796658,0.115133351,0.537,0.913,4.664156775,0.089592797,1.157247744,5.397584903
10/22/2003 14:44,0.106036623,0.083804509,0.008921363,1.11832152,4.931937503,0.126998392,0.623,1.014,4.905573913,0.092601218,1.197684241,5.875328571,0.102086186,0.072385941,0.099555802,1.637682646,4.782391668,0.119798832,0.562,0.997,4.691197666,0.090686291,1.173506785,5.505152292,0.108605791,0.091931707,-0.075186263,0.12070062,5.035286676,0.132172816,0.508,0.84,3.843452952,0.093530109,1.216996023,4.677466956,0.102590459,0.07706508,-0.048070791,0.199993826,4.860229352,0.122249879,0.53,0.764,4.335382608,0.08970351,1.191630108,5.166172446,0.10843508,0.093857566,0.028477835,0.479001074,5.00776864,0.131638727,0.657,1.092,4.99093251,0.093734099,1.213986532,6.058924851,0.109323795,0.09638467,-0.057039017,0.798482448,4.948697583,0.133690279,0.742,1.152,5.550141745,0.09404957,1.222883629,6.787177478,0.096482006,0.060739831,0.017429279,1.466331991,4.610152113,0.110877531,0.532,0.918,4.798086636,0.087194762,1.149204248,5.513981542,0.098698765,0.066745338,0.052497975,1.880328785,4.694801589,0.114552556,0.544,0.893,4.748911947,0.0886077,1.16062806,5.511720458
10/22/2003 14:49,0.105148005,0.083525014,-0.045716559,1.117616312,4.885525296,0.126177288,0.728,1.077,5.769659603,0.091765996,1.19999697,6.923574043,0.101790664,0.071975109,0.103784254,1.292936473,4.780579622,0.119347627,0.525,0.989,4.398914438,0.090402311,1.172481079,5.157643947,0.107765662,0.08976048,-0.055451152,0.179690482,5.011930271,0.130686538,0.483,0.817,3.695866509,0.093018641,1.21269183,4.481947118,0.102276234,0.075700066,-0.081442314,0.251422138,4.841428624,0.121592624,0.496,0.723,4.079194792,0.089747439,1.188864894,4.849611485,0.10836618,0.092330712,0.019244037,0.408586722,5.033706019,0.131306009,0.554,1.013,4.219151922,0.093710849,1.211688083,5.112296106,0.109585136,0.095409641,-0.028775255,0.499598358,5.054953695,0.133360694,0.608,1.006,4.559064463,0.094557008,1.216959697,5.548197705,0.103141315,0.060294665,-0.050147751,1.18695648,4.604709658,0.117092437,0.5,0.751,4.270130608,0.09420479,1.135262204,4.847717887,0.099096587,0.066258019,0.05097176,1.607898664,4.691438863,0.114871688,0.491,0.86,4.274334317,0.089079341,1.159189153,4.954761976
10/22/2003 14:54,0.105439133,0.082841711,-0.052504517,0.84081105,4.924809991,0.126337577,0.623,0.953,4.931232757,0.092051803,1.198203874,5.908622194,0.101545974,0.071720881,0.148323304,1.674464378,4.700151182,0.118972256,0.559,1.106,4.698574418,0.090320314,1.171609781,5.504895747,0.107908101,0.090855006,-0.106926492,0.049116569,5.022716031,0.131424687,0.544,0.793,4.139252783,0.092799865,1.217931605,5.041326787,0.102152058,0.075964616,-0.031037165,0.045386162,4.847527667,0.121465436,0.444,0.693,3.655360843,0.089411609,1.189064993,4.346461616,0.107808829,0.092140628,0.034426279,0.419237172,5.017203862,0.1305889,0.598,1.028,4.579255963,0.093324534,1.211300614,5.546855559,0.109276137,0.095832674,-0.019938825,0.626832487,4.703064902,0.133161196,0.747,1.221,5.609742334,0.094326638,1.218575258,6.835893213,0.098097319,0.060904752,0.019656245,1.099680602,4.617438321,0.112408823,0.464,0.779,4.127789877,0.088869529,1.145890871,4.72999674,0.103825089,0.066705592,-0.003693547,1.661029651,4.698168339,0.119475851,0.671,1.008,5.616197712,0.093884274,1.150741616,6.46279243
10/22/2003 14:59,0.105013673,0.082160745,-0.049502889,1.01105735,4.911755015,0.125771445,0.542,0.852,4.309404261,0.091651871,1.19766733,5.161232694,0.101287123,0.070650424,0.082614597,1.5430373,4.700511155,0.118587614,0.574,1.072,4.840303141,0.09015357,1.170806416,5.667057971,0.10899834,0.09052269,-0.074095086,0.17943794,5.018477212,0.132169116,0.618,0.884,4.675827603,0.094095679,1.212579165,5.669811131,0.102379364,0.075981174,-0.081184547,0.382536089,4.844138588,0.121800262,0.64,0.938,5.254504314,0.089712483,1.189695429,6.251259762,0.107232482,0.090530065,0.006165963,0.217768828,5.020425067,0.129730325,0.537,0.82,4.139356006,0.092855495,1.209804366,5.00781097,0.109536354,0.095492096,0.032288445,0.686753533,4.948400373,0.133137192,0.662,1.165,4.97231458,0.094713117,1.215461229,6.043655589,0.092858099,0.060165403,-0.00985744,1.280459408,4.601482158,0.107120071,0.447,0.742,4.172887461,0.083774585,1.153588889,4.81379661,0.098337028,0.065540482,-0.003657898,1.651424827,4.679250323,0.113944556,0.486,0.823,4.265232287,0.088478376,1.15871466,4.94218718
10/22/2003 15:04,0.105058841,0.082137079,-0.037141701,0.850501832,4.917533123,0.125719865,0.574,0.957,4.565706477,0.091822591,1.196661449,5.463604927,0.101816251,0.07051634,0.136852276,1.325638621,4.759721711,0.118806099,0.466,0.927,3.922357569,0.090741914,1.166867741,4.576872517,0.108425118,0.091369734,-0.101445174,0.152545196,5.018859276,0.13202749,0.72,1.023,5.453409733,0.093333252,1.217683615,6.64052768,0.102921725,0.076719463,-0.050995113,0.278261231,4.854278702,0.122230414,0.576,0.832,4.712411441,0.090403205,1.187605572,5.596486084,0.108040773,0.092832558,0.046325811,0.366030997,5.042415064,0.130831262,0.522,0.866,3.989872082,0.0934706,1.210943405,4.831509283,0.109136725,0.095713434,-0.01934128,0.635419687,5.072188308,0.132857424,0.674,0.999,5.073107557,0.094289657,1.217348451,6.175739627,0.074532301,0.061355557,-0.031299538,1.345579865,4.621651816,0.090012408,0.552,0.877,6.132487845,0.064828767,1.207696618,7.406184832,0.096945505,0.067319162,0.100464681,1.791668314,4.705470617,0.113031766,0.496,0.933,4.388146955,0.08671773,1.165930962,5.116276399
10/22/2003 15:09,0.104690659,0.082503828,0.012184991,0.981599695,4.918390495,0.125348453,0.547,0.908,4.363835253,0.09145165,1.197322234,5.224916976,0.101089995,0.071787781,0.205143677,2.269780288,4.67830802,0.118504178,0.615,1.155,5.189690444,0.089908141,1.172264163,6.083688126,0.107889838,0.090005173,-0.081339991,0.095402476,5.013775137,0.130927007,0.62,0.901,4.735463009,0.09315053,1.213524918,5.746602362,0.102163485,0.076271339,-0.05229823,0.204374101,4.848621742,0.121544153,0.461,0.666,3.792860364,0.089496928,1.189702499,4.512375454,0.107568289,0.091651789,0.026393316,0.29100341,5.032859554,0.130052807,0.503,0.881,3.867659702,0.093222656,1.209025517,4.676099271,0.109326627,0.095952422,-0.038178634,0.606674062,5.073304684,0.133468984,0.552,0.94,4.135792335,0.094127545,1.220827781,5.049090178,0.096308462,0.060650453,0.003666369,1.036296442,4.612288464,0.11061281,0.439,0.715,3.968798908,0.087096867,1.148526385,4.558270264,0.097207627,0.065978353,-0.005090687,1.694464908,4.686479007,0.113012812,0.491,0.896,4.344640134,0.08719892,1.162592025,5.051043972
10/22/2003 15:14,0.104872943,0.082400456,-0.058431821,1.463200043,4.797004118,0.125860156,0.698,1.201,5.545837711,0.091602988,1.200120379,6.655672855,0.101724401,0.071317962,0.109459393,1.461460389,4.738022513,0.119111889,0.569,1.026,4.77702103,0.090500151,1.170927413,5.593544878,0.107863568,0.089667341,-0.05165322,0.070859296,5.009556088,0.13080518,0.559,0.825,4.273531051,0.093010024,1.212691026,5.182472754,0.102331022,0.075851504,-0.019339746,0.243446382,4.844710525,0.121599308,0.513,0.779,4.218773999,0.089613884,1.188293695,5.013142543,0.107399678,0.092667969,-0.018926901,0.469002226,4.962005149,0.130628704,0.615,1.123,4.708000473,0.092758316,1.216285809,5.726274166,0.109064261,0.094924294,0.036798287,0.590498044,4.969917844,0.132467874,0.662,1.136,4.997438083,0.094342062,1.214585541,6.069816035,0.095540505,0.061048677,-0.048900339,1.056713117,4.61753681,0.11024216,0.439,0.683,3.982142599,0.085985867,1.153878763,4.594909776,0.097774257,0.067019563,-0.018510524,1.67054831,4.701677919,0.113903399,0.574,0.901,5.039357971,0.08754647,1.164963076,5.870665963
10/22/2003 15:19,0.104548171,0.082016591,-0.029704274,0.932865409,4.91347282,0.125280971,0.576,0.942,4.597665522,0.091230663,1.198308581,5.509422048,0.101843449,0.071729213,0.101560148,1.480656913,4.774535628,0.119326097,0.488,0.957,4.089633456,0.090588039,1.171661978,4.791668025,0.108473949,0.091085801,-0.070072528,0.166218642,5.026227627,0.131818526,0.554,0.876,4.202747654,0.093417597,1.215209062,5.107217037,0.10251316,0.076109981,-0.090988125,0.275743834,4.846927127,0.12201205,0.613,0.85,5.024093918,0.089824282,1.190208658,5.979720078,0.107874457,0.092258225,0.040039098,0.269968207,5.03780762,0.130652117,0.493,0.84,3.773379341,0.093269172,1.211149712,4.570127302,0.109359734,0.095486038,-0.009417752,0.570699253,5.069367664,0.133063347,0.557,0.972,4.185976187,0.09447135,1.216748992,5.093282306,0.090900923,0.060698509,0.014313775,1.253026848,4.611597875,0.105470147,0.466,0.781,4.418311858,0.081606192,1.160275863,5.126460603,0.098962108,0.066958446,0.014888691,2.084475724,4.614342129,0.115026894,0.554,1.089,4.816264987,0.088819938,1.162332699,5.598102282
10/22/2003 15:24,0.104925094,0.080672003,-0.056784119,0.77839446,4.89145475,0.125373249,0.632,1.03,5.040947759,0.091788185,1.194883364,6.023344616,0.102019288,0.070880295,0.157613761,1.138169315,4.768547876,0.118974853,0.505,0.952,4.244594447,0.09098662,1.1661996,4.950044346,0.108256116,0.089416809,-0.046396316,0.016365117,5.008429912,0.131126695,0.498,0.808,3.797853663,0.093379678,1.211263623,4.600201987,0.102459397,0.075562079,-0.063427145,0.16883473,4.840865321,0.121766253,0.469,0.696,3.851641884,0.089779581,1.188434209,4.577422977,0.107643928,0.091414386,0.025700331,0.276161022,5.029688778,0.130321236,0.491,0.86,3.767613138,0.09310015,1.210669643,4.561334851,0.10945764,0.094857139,-0.014260749,0.495754012,5.047618417,0.13312121,0.542,1.035,4.071477415,0.094511299,1.2161893,4.951687267,0.096954881,0.060174962,0.010265322,1.186705002,4.602555731,0.111076106,0.515,0.823,4.6364607,0.087797363,1.14564739,5.311749102,0.098778505,0.066393907,0.052733394,1.705669165,4.693595185,0.114549297,0.452,0.83,3.945899381,0.08877683,1.159658138,4.575894329
10/22/2003 15:29,0.104882367,0.08168364,-0.012837005,1.028994894,4.806535856,0.12540676,0.71,1.171,5.661576766,0.091645593,1.195689642,6.769488697,0.101506275,0.070853081,0.120417515,1.400764959,4.726575989,0.118684714,0.542,1.03,4.566721197,0.090403684,1.169235247,5.339571386,0.107859075,0.090211917,-0.056925281,0.041219837,5.015440706,0.130984996,0.527,0.8,4.023361586,0.092830348,1.214408667,4.886005181,0.102930758,0.077142372,-0.024610525,0.233768142,4.859913211,0.122558165,0.437,0.83,3.565653923,0.090083536,1.19068553,4.245572529,0.108312369,0.093765321,0.017296529,0.44820256,5.04180695,0.131445091,0.637,1.03,4.846129994,0.093678239,1.213574155,5.881138112,0.110853753,0.099026909,-0.039381077,0.760713213,4.994024561,0.135609419,0.688,1.101,5.073393916,0.095492355,1.223318251,6.20637537,0.058675228,0.060956358,0.016914217,1.232759218,4.615012249,0.073738148,0.52,0.884,7.051980716,0.049552367,1.256716854,8.862343023,0.096535866,0.066900356,-0.010534577,1.535307788,4.702930765,0.112656969,0.525,0.859,4.660164452,0.086334766,1.16699599,5.438393228
